Order_ID,Order_Date,Region,Category,Product,Customer_Segment,Ship_Mode,Quantity,Discount,Sales,Profit
ORD-2124,2024-06-07,North,Groceries,Spices,Consumer,Express,4,0.05,62.23,12.67
ORD-2125,2024-06-07,East,Furniture,Dining Table,Corporate,Standard,6,0.0,783.07,140.83
ORD-2126,2024-06-07,West,Groceries,Snack Pack,Consumer,Express,3,0.1,52.12,4.8
ORD-2127,2024-06-07,Central,Electronics,Headphones,Consumer,Express,4,0.1,532.27,76.23
ORD-2128,2024-06-08,North,Electronics,Headphones,Corporate,Standard,3,0.0,1060.08,155.08
ORD-2129,2024-06-08,East,Clothing,Sneakers,Corporate,Same Day,3,0.0,121.66,36.4
ORD-2130,2024-06-09,West,Clothing,Cap,Corporate,Express,3,0.0,248.68,80.61
ORD-2131,2024-06-09,East,Stationery,Pen Set,Corporate,Same Day,7,0.0,134.64,28.0
ORD-2132,2024-06-09,South,Furniture,Dining Table,Corporate,Standard,1,0.0,402.84,64.77
ORD-2133,2024-06-09,West,Electronics,Tablet,Consumer,Standard,6,0.05,4912.92,633.15
ORD-2134,2024-06-09,North,Groceries,Coffee,Consumer,Express,6,0.05,70.92,10.2
ORD-2135,2024-06-09,South,Groceries,Spices,Consumer,Standard,7,0.1,24.56,3.23
ORD-2136,2024-06-09,Central,Stationery,Marker Pack,Consumer,Standard,7,0.0,110.09,30.33
ORD-2137,2024-06-10,South,Stationery,Notebook,Consumer,Standard,3,0.0,162.07,34.23
ORD-2138,2024-06-10,North,Furniture,Dining Table,Small Business,Standard,6,0.0,2170.19,264.44
ORD-2139,2024-06-10,North,Clothing,Sneakers,Consumer,Standard,5,0.0,348.27,86.11
ORD-2140,2024-06-10,East,Groceries,Snack Pack,Consumer,Express,2,0.1,65.15,8.09
ORD-2141,2024-06-10,Central,Electronics,Smartwatch,Corporate,Standard,3,0.0,1864.64,291.13
ORD-2142,2024-06-10,North,Clothing,Jacket,Small Business,Same Day,2,0.05,149.57,42.91
ORD-2143,2024-06-10,South,Clothing,Jacket,Corporate,Standard,7,0.15,400.38,98.34
ORD-2144,2024-06-10,West,Clothing,Jeans,Consumer,Standard,2,0.15,40.48,5.56
ORD-2145,2024-06-10,South,Clothing,T-Shirt,Consumer,Same Day,4,0.1,48.43,14.7
ORD-2146,2024-06-10,North,Clothing,Jacket,Consumer,Standard,3,0.2,159.66,17.11
ORD-2147,2024-06-10,South,Groceries,Spices,Consumer,Standard,7,0.2,207.46,16.67
ORD-2148,2024-06-10,West,Electronics,Headphones,Corporate,Standard,4,0.2,2134.44,142.98
ORD-2149,2024-06-11,North,Clothing,Cap,Corporate,Standard,5,0.15,372.61,103.06
ORD-2150,2024-06-11,Central,Electronics,Headphones,Small Business,Standard,2,0.0,600.53,123.34
ORD-2151,2024-06-11,West,Electronics,Tablet,Consumer,Standard,6,0.2,3930.49,488.51
ORD-2152,2024-06-11,East,Electronics,Headphones,Corporate,Standard,7,0.1,3921.41,729.8
ORD-2153,2024-06-11,South,Electronics,Smartphone,Consumer,Standard,6,0.1,550.73,57.27
ORD-2154,2024-06-11,West,Groceries,Coffee,Corporate,Standard,4,0.1,36.87,7.02
ORD-2155,2024-06-11,North,Furniture,Bookshelf,Small Business,Express,5,0.1,1405.05,47.74
ORD-2156,2024-06-11,West,Clothing,Cap,Consumer,Standard,7,0.1,207.12,33.51
ORD-2157,2024-06-11,West,Groceries,Juice,Corporate,Standard,5,0.0,125.48,23.89
ORD-2158,2024-06-11,West,Furniture,Office Chair,Corporate,Standard,5,0.05,2021.26,274.79
ORD-2159,2024-06-12,Central,Groceries,Spices,Corporate,Express,2,0.15,58.26,3.89
ORD-2160,2024-06-12,East,Stationery,Backpack,Consumer,Standard,6,0.0,225.52,62.98
ORD-2161,2024-06-12,North,Electronics,Headphones,Corporate,Express,2,0.0,864.78,107.42
ORD-2162,2024-06-12,East,Groceries,Spices,Consumer,Standard,7,0.1,30.87,2.65
ORD-2163,2024-06-12,East,Clothing,Jacket,Consumer,Same Day,3,0.0,209.8,41.57
ORD-2164,2024-06-12,South,Clothing,Jeans,Corporate,Same Day,4,0.1,215.09,33.56
ORD-2165,2024-06-12,West,Electronics,Smartphone,Consumer,Standard,2,0.0,353.79,61.48
ORD-2166,2024-06-12,West,Stationery,Notebook,Consumer,Express,5,0.0,284.98,92.79
ORD-2167,2024-06-12,East,Furniture,Bookshelf,Consumer,Standard,2,0.0,476.16,30.57
ORD-2168,2024-06-12,South,Stationery,Desk Organizer,Corporate,Express,4,0.1,187.08,37.67
ORD-2169,2024-06-12,South,Clothing,Sneakers,Consumer,Standard,7,0.0,572.59,122.94
ORD-2170,2024-06-12,South,Groceries,Cereal,Consumer,Express,6,0.1,137.69,16.99
ORD-2171,2024-06-12,South,Electronics,Tablet,Small Business,Express,4,0.05,2385.12,478.77
ORD-2172,2024-06-12,North,Furniture,Office Chair,Consumer,Standard,6,0.15,2166.84,243.65
ORD-2173,2024-06-13,South,Clothing,Jacket,Corporate,Standard,7,0.0,395.75,67.29
ORD-2174,2024-06-13,Central,Groceries,Cereal,Consumer,Standard,7,0.05,28.96,3.98
ORD-2175,2024-06-13,Central,Furniture,Sofa,Corporate,Express,3,0.0,475.27,82.35
ORD-2176,2024-06-13,North,Furniture,Dining Table,Corporate,Standard,5,0.05,1609.08,233.16
ORD-2177,2024-06-13,North,Groceries,Spices,Consumer,Standard,6,0.0,66.36,16.28
ORD-2178,2024-06-13,East,Clothing,T-Shirt,Consumer,Standard,5,0.15,220.52,24.89
ORD-2179,2024-06-13,West,Groceries,Coffee,Small Business,Standard,3,0.0,102.59,17.7
ORD-2180,2024-06-14,West,Stationery,Backpack,Consumer,Express,2,0.05,15.36,3.47
ORD-2181,2024-06-14,East,Electronics,Tablet,Consumer,Standard,3,0.05,2270.3,239.81
ORD-2182,2024-06-14,East,Clothing,T-Shirt,Consumer,Standard,3,0.0,200.39,60.1
ORD-2183,2024-06-14,North,Electronics,Laptop,Corporate,Express,7,0.0,769.16,122.05
ORD-2184,2024-06-14,West,Furniture,Office Chair,Consumer,Standard,5,0.0,948.79,135.27
ORD-2185,2024-06-14,West,Stationery,Notebook,Corporate,Standard,3,0.15,38.19,10.01
ORD-2186,2024-06-14,East,Furniture,Bookshelf,Corporate,Standard,1,0.0,237.93,33.22
ORD-2187,2024-06-15,South,Electronics,Laptop,Small Business,Standard,2,0.15,793.74,36.66
ORD-2188,2024-06-15,South,Stationery,Desk Organizer,Consumer,Express,5,0.0,264.04,97.05
ORD-2189,2024-06-15,East,Stationery,Backpack,Consumer,Express,2,0.0,23.97,6.28
ORD-2190,2024-06-15,Central,Clothing,Cap,Corporate,Standard,3,0.1,203.12,29.45
ORD-2191,2024-06-15,East,Electronics,Smartphone,Corporate,Same Day,4,0.0,2486.62,528.72
ORD-2192,2024-06-15,West,Groceries,Spices,Small Business,Express,5,0.05,173.53,25.87
ORD-2193,2024-06-15,Central,Stationery,Desk Organizer,Consumer,Standard,6,0.2,287.26,53.54
ORD-2194,2024-06-16,East,Furniture,Dining Table,Corporate,Same Day,1,0.1,443.11,40.13
ORD-2195,2024-06-16,South,Electronics,Smartwatch,Consumer,Express,7,0.1,2323.03,323.73
ORD-2196,2024-06-16,West,Groceries,Snack Pack,Small Business,Standard,6,0.0,216.49,38.07
ORD-2197,2024-06-16,North,Stationery,Marker Pack,Corporate,Standard,5,0.05,194.97,43.02
ORD-2198,2024-06-16,South,Groceries,Coffee,Corporate,Standard,4,0.05,52.34,11.71
ORD-2199,2024-06-16,West,Electronics,Headphones,Consumer,Same Day,3,0.0,2181.31,275.11
ORD-2200,2024-06-16,East,Furniture,Office Chair,Consumer,Same Day,2,0.05,636.64,43.77
ORD-2201,2024-06-16,South,Stationery,Pen Set,Consumer,Standard,1,0.1,24.19,7.93
ORD-2202,2024-06-16,East,Electronics,Tablet,Consumer,Standard,4,0.0,364.65,61.25
ORD-2203,2024-06-17,East,Clothing,Cap,Corporate,Standard,6,0.0,473.09,114.29
ORD-2204,2024-06-17,East,Furniture,Office Chair,Corporate,Express,4,0.0,633.11,64.04
ORD-2205,2024-06-17,East,Stationery,Notebook,Corporate,Express,5,0.2,25.47,5.55
ORD-2206,2024-06-17,East,Furniture,Desk,Small Business,Standard,2,0.2,668.79,75.45
ORD-2207,2024-06-17,Central,Groceries,Juice,Consumer,Same Day,3,0.1,70.72,8.89
ORD-2208,2024-06-17,South,Clothing,Cap,Consumer,Same Day,6,0.1,386.35,92.94
ORD-2209,2024-06-17,South,Groceries,Juice,Consumer,Standard,4,0.0,67.56,8.41
ORD-2210,2024-06-17,Central,Stationery,Desk Organizer,Consumer,Express,4,0.0,78.67,19.24
ORD-2211,2024-06-17,West,Groceries,Coffee,Consumer,Standard,3,0.1,92.42,20.23
ORD-2212,2024-06-17,North,Electronics,Smartphone,Small Business,Standard,6,0.05,2043.25,195.17
ORD-2213,2024-06-17,East,Groceries,Cereal,Corporate,Standard,5,0.05,81.0,14.51
ORD-2214,2024-06-18,North,Clothing,Jacket,Consumer,Same Day,3,0.15,143.76,16.75
ORD-2215,2024-06-18,North,Groceries,Spices,Consumer,Standard,3,0.1,60.21,13.24
ORD-2216,2024-06-18,South,Stationery,Marker Pack,Corporate,Standard,4,0.1,19.41,6.98
ORD-2217,2024-06-18,South,Clothing,T-Shirt,Consumer,Standard,2,0.0,148.98,40.33
ORD-2218,2024-06-18,East,Groceries,Cereal,Consumer,Express,2,0.1,59.44,4.86
ORD-2219,2024-06-18,South,Electronics,Tablet,Consumer,Standard,4,0.05,3002.79,586.99
ORD-2220,2024-06-18,West,Groceries,Coffee,Consumer,Express,5,0.15,81.74,11.38
ORD-2221,2024-06-18,East,Electronics,Smartwatch,Consumer,Express,3,0.1,749.0,113.13
ORD-2222,2024-06-18,Central,Stationery,Marker Pack,Consumer,Standard,4,0.15,96.16,17.4
ORD-2223,2024-06-18,East,Stationery,Notebook,Consumer,Standard,3,0.0,126.02,36.88
ORD-2224,2024-06-18,Central,Clothing,T-Shirt,Consumer,Standard,1,0.05,76.68,15.87
ORD-2225,2024-06-18,North,Groceries,Juice,Consumer,Same Day,5,0.0,31.25,3.55
ORD-2226,2024-06-19,West,Clothing,Jacket,Consumer,Standard,3,0.0,216.36,39.62
ORD-2227,2024-06-19,South,Clothing,Jacket,Consumer,Standard,3,0.0,226.63,64.12
ORD-2228,2024-06-19,East,Furniture,Bookshelf,Corporate,Express,6,0.2,640.97,32.05
ORD-2229,2024-06-20,South,Stationery,Notebook,Consumer,Standard,6,0.1,293.4,89.87
ORD-2230,2024-06-20,North,Stationery,Desk Organizer,Consumer,Standard,5,0.05,163.14,62.76
ORD-2231,2024-06-20,North,Furniture,Office Chair,Consumer,Standard,1,0.1,395.59,55.39
ORD-2232,2024-06-20,West,Clothing,Cap,Consumer,Standard,1,0.1,15.19,3.74
ORD-2233,2024-06-20,West,Groceries,Spices,Consumer,Standard,6,0.0,180.79,38.67
ORD-2234,2024-06-20,North,Stationery,Notebook,Consumer,Express,5,0.1,64.51,22.84
ORD-2235,2024-06-20,East,Stationery,Backpack,Consumer,Standard,7,0.0,91.18,34.73
ORD-2236,2024-06-21,East,Clothing,Jacket,Corporate,Express,4,0.0,285.2,85.34
ORD-2237,2024-06-21,East,Clothing,Cap,Consumer,Standard,5,0.05,151.22,46.04
ORD-2238,2024-06-21,West,Clothing,Sneakers,Corporate,Standard,5,0.15,188.05,50.84
ORD-2239,2024-06-21,Central,Furniture,Office Chair,Corporate,Express,1,0.15,73.22,1.28
ORD-2240,2024-06-21,West,Electronics,Tablet,Consumer,Express,4,0.0,2113.19,221.15
ORD-2241,2024-06-21,Central,Clothing,Sneakers,Corporate,Standard,6,0.05,447.98,93.77
ORD-2242,2024-06-21,South,Furniture,Dining Table,Small Business,Standard,3,0.0,470.53,44.28
ORD-2243,2024-06-21,North,Furniture,Desk,Small Business,Express,6,0.0,1495.18,100.66
ORD-2244,2024-06-22,East,Furniture,Office Chair,Corporate,Standard,3,0.1,809.7,21.36
ORD-2245,2024-06-22,South,Groceries,Coffee,Corporate,Same Day,7,0.15,87.32,14.74
ORD-2246,2024-06-22,North,Groceries,Spices,Corporate,Express,5,0.0,124.29,15.38
ORD-2247,2024-06-23,North,Stationery,Pen Set,Corporate,Standard,7,0.0,165.95,38.46
ORD-2248,2024-06-23,East,Furniture,Dining Table,Consumer,Same Day,4,0.05,1780.37,190.58
ORD-2249,2024-06-23,East,Stationery,Marker Pack,Corporate,Standard,1,0.2,9.39,1.85
ORD-2250,2024-06-23,North,Groceries,Spices,Small Business,Standard,3,0.05,14.23,1.67
ORD-2251,2024-06-23,West,Stationery,Backpack,Consumer,Express,7,0.15,182.11,50.28
ORD-2252,2024-06-24,East,Stationery,Marker Pack,Corporate,Standard,1,0.0,25.72,8.02
ORD-2253,2024-06-24,North,Clothing,Cap,Consumer,Standard,2,0.1,27.11,5.99
ORD-2254,2024-06-24,East,Groceries,Juice,Consumer,Same Day,2,0.1,40.06,5.34
ORD-2255,2024-06-24,South,Electronics,Headphones,Small Business,Standard,6,0.1,4286.48,756.67
ORD-2256,2024-06-24,East,Electronics,Headphones,Consumer,Standard,7,0.1,5085.26,503.72
ORD-2257,2024-06-24,East,Groceries,Cereal,Corporate,Standard,5,0.0,171.74,36.47
ORD-2258,2024-06-24,North,Electronics,Headphones,Consumer,Standard,6,0.0,3522.1,672.96
ORD-2259,2024-06-24,North,Groceries,Juice,Consumer,Standard,3,0.05,86.85,10.29
ORD-2260,2024-06-24,North,Electronics,Tablet,Small Business,Standard,4,0.05,1634.0,128.56
ORD-2261,2024-06-24,East,Groceries,Coffee,Corporate,Same Day,7,0.0,190.58,36.05
ORD-2262,2024-06-25,East,Stationery,Notebook,Consumer,Standard,4,0.1,57.71,17.88
ORD-2263,2024-06-25,West,Clothing,T-Shirt,Small Business,Express,1,0.1,67.06,10.45
ORD-2264,2024-06-25,Central,Electronics,Headphones,Consumer,Same Day,6,0.1,1912.45,302.21
ORD-2265,2024-06-25,South,Furniture,Office Chair,Consumer,Standard,6,0.1,1734.38,51.64
ORD-2266,2024-06-26,South,Groceries,Coffee,Small Business,Same Day,7,0.0,192.72,36.78
ORD-2267,2024-06-26,North,Clothing,Cap,Corporate,Express,4,0.2,160.02,15.6
ORD-2268,2024-06-26,Central,Furniture,Office Chair,Consumer,Express,1,0.05,260.14,16.64
ORD-2269,2024-06-26,East,Clothing,Cap,Small Business,Same Day,3,0.1,111.33,16.56
ORD-2270,2024-06-26,North,Furniture,Office Chair,Corporate,Standard,4,0.05,1759.48,267.02
ORD-2271,2024-06-26,Central,Stationery,Pen Set,Consumer,Express,2,0.0,71.18,26.31
ORD-2272,2024-06-26,Central,Electronics,Smartphone,Corporate,Standard,1,0.05,329.65,63.96
ORD-2273,2024-06-26,East,Groceries,Snack Pack,Corporate,Express,7,0.0,54.39,9.5
ORD-2274,2024-06-26,Central,Stationery,Marker Pack,Consumer,Standard,1,0.1,44.34,8.26
ORD-2275,2024-06-26,Central,Groceries,Spices,Consumer,Standard,3,0.0,50.7,8.94
ORD-2276,2024-06-26,West,Furniture,Bookshelf,Small Business,Standard,7,0.15,1931.71,144.66
ORD-2277,2024-06-26,West,Stationery,Pen Set,Consumer,Standard,5,0.15,64.57,12.56
ORD-2278,2024-06-26,West,Stationery,Backpack,Consumer,Standard,1,0.1,19.88,7.05
ORD-2279,2024-06-26,South,Furniture,Office Chair,Consumer,Standard,1,0.05,153.22,17.54
ORD-2280,2024-06-26,South,Electronics,Tablet,Consumer,Standard,6,0.05,2899.6,564.53
ORD-2281,2024-06-27,North,Groceries,Spices,Consumer,Express,1,0.15,7.78,0.75
ORD-2282,2024-06-27,North,Electronics,Tablet,Corporate,Express,1,0.05,747.18,58.2
ORD-2283,2024-06-27,East,Stationery,Marker Pack,Consumer,Standard,2,0.15,46.21,12.45
ORD-2284,2024-06-27,East,Electronics,Laptop,Small Business,Express,6,0.1,3663.52,553.58
ORD-2285,2024-06-27,West,Electronics,Laptop,Corporate,Standard,6,0.05,3733.75,625.09
ORD-2286,2024-06-27,West,Electronics,Tablet,Consumer,Same Day,7,0.0,4132.13,602.73
ORD-2287,2024-06-28,South,Stationery,Pen Set,Consumer,Express,4,0.0,145.29,51.27
ORD-2288,2024-06-28,North,Electronics,Tablet,Small Business,Standard,2,0.05,1115.81,194.28
ORD-2289,2024-06-28,Central,Clothing,T-Shirt,Consumer,Standard,4,0.0,317.95,76.82
ORD-2290,2024-06-28,North,Clothing,Cap,Corporate,Standard,4,0.15,35.56,4.18
ORD-2291,2024-06-28,North,Clothing,Jacket,Consumer,Standard,1,0.0,62.01,20.5
ORD-2292,2024-06-28,East,Stationery,Backpack,Corporate,Standard,1,0.1,2.89,0.68
ORD-2293,2024-06-28,South,Furniture,Office Chair,Consumer,Express,1,0.05,141.43,18.53
ORD-2294,2024-06-28,Central,Stationery,Desk Organizer,Corporate,Standard,3,0.0,108.48,27.72
ORD-2295,2024-06-29,West,Furniture,Dining Table,Consumer,Standard,3,0.0,474.18,50.26
ORD-2296,2024-06-29,Central,Stationery,Pen Set,Corporate,Express,4,0.1,144.02,51.91
ORD-2297,2024-06-30,East,Stationery,Desk Organizer,Corporate,Express,3,0.05,168.17,50.85
ORD-2298,2024-06-30,North,Furniture,Bookshelf,Consumer,Standard,4,0.05,350.03,31.26
ORD-2299,2024-06-30,Central,Groceries,Coffee,Consumer,Express,5,0.15,61.44,6.61
ORD-2300,2024-07-01,North,Stationery,Desk Organizer,Consumer,Standard,5,0.0,202.1,67.31
ORD-2301,2024-07-01,North,Stationery,Pen Set,Corporate,Standard,2,0.1,105.84,32.51
ORD-2302,2024-07-01,West,Clothing,Jeans,Corporate,Standard,1,0.05,68.76,12.83
ORD-2303,2024-07-01,East,Stationery,Backpack,Consumer,Express,6,0.0,339.31,114.7
ORD-2304,2024-07-01,West,Clothing,Jeans,Small Business,Same Day,5,0.0,348.39,88.62
ORD-2305,2024-07-01,West,Stationery,Desk Organizer,Consumer,Standard,2,0.0,13.2,4.33
ORD-2306,2024-07-01,East,Clothing,Jeans,Corporate,Express,1,0.0,71.61,17.76
ORD-2307,2024-07-01,West,Clothing,T-Shirt,Small Business,Standard,3,0.1,119.3,37.09
ORD-2308,2024-07-01,Central,Stationery,Pen Set,Consumer,Same Day,3,0.05,132.79,37.91
ORD-2309,2024-07-01,Central,Clothing,Jacket,Consumer,Standard,6,0.2,84.44,7.87
ORD-2310,2024-07-01,North,Electronics,Tablet,Corporate,Standard,7,0.0,4721.39,952.25
ORD-2311,2024-07-01,North,Stationery,Desk Organizer,Consumer,Express,7,0.1,64.31,20.44
ORD-2312,2024-07-02,South,Furniture,Bookshelf,Consumer,Standard,4,0.15,741.32,27.24
ORD-2313,2024-07-02,Central,Furniture,Sofa,Corporate,Same Day,3,0.05,1083.76,149.59
ORD-2314,2024-07-02,West,Electronics,Smartwatch,Small Business,Standard,7,0.0,3448.33,727.15
ORD-2315,2024-07-02,East,Stationery,Notebook,Corporate,Standard,1,0.1,53.59,13.23
ORD-2316,2024-07-02,West,Stationery,Desk Organizer,Consumer,Standard,5,0.1,172.46,49.34
ORD-2317,2024-07-02,North,Stationery,Marker Pack,Consumer,Express,7,0.0,73.25,24.2
ORD-2318,2024-07-03,East,Stationery,Marker Pack,Corporate,Same Day,3,0.05,86.36,31.29
ORD-2319,2024-07-03,Central,Stationery,Pen Set,Small Business,Standard,1,0.2,27.93,8.31
ORD-2320,2024-07-03,South,Stationery,Pen Set,Consumer,Express,4,0.1,60.34,14.12
ORD-2321,2024-07-03,East,Groceries,Spices,Corporate,Standard,4,0.0,150.98,21.27
ORD-2322,2024-07-03,South,Groceries,Coffee,Small Business,Express,1,0.0,17.3,3.97
ORD-2323,2024-07-03,West,Clothing,Jacket,Corporate,Standard,5,0.0,358.42,114.24
ORD-2324,2024-07-03,South,Stationery,Marker Pack,Corporate,Standard,2,0.0,19.42,7.07
ORD-2325,2024-07-03,West,Furniture,Sofa,Consumer,Standard,1,0.0,96.79,10.12
ORD-2326,2024-07-03,West,Groceries,Spices,Consumer,Express,5,0.0,118.11,23.35
ORD-2327,2024-07-03,North,Clothing,Cap,Consumer,Standard,2,0.0,179.58,29.64
ORD-2328,2024-07-03,Central,Stationery,Desk Organizer,Small Business,Standard,5,0.15,126.46,27.09
ORD-2329,2024-07-04,Central,Stationery,Desk Organizer,Consumer,Same Day,3,0.05,31.71,9.72
ORD-2330,2024-07-04,West,Stationery,Desk Organizer,Small Business,Standard,2,0.1,90.8,16.01
ORD-2331,2024-07-04,East,Stationery,Pen Set,Consumer,Standard,3,0.0,22.72,4.78
ORD-2332,2024-07-04,North,Stationery,Desk Organizer,Consumer,Express,1,0.0,12.41,3.14
ORD-2333,2024-07-04,South,Groceries,Cereal,Consumer,Standard,3,0.0,102.32,12.06
ORD-2334,2024-07-04,North,Stationery,Notebook,Consumer,Standard,2,0.15,38.91,13.34
ORD-2335,2024-07-04,North,Groceries,Juice,Small Business,Standard,7,0.0,195.3,28.7
ORD-2336,2024-07-04,East,Stationery,Pen Set,Corporate,Standard,7,0.05,340.62,125.56
ORD-2337,2024-07-04,Central,Electronics,Laptop,Consumer,Standard,3,0.0,1085.31,197.16
ORD-2338,2024-07-04,West,Clothing,Jeans,Consumer,Express,1,0.05,18.63,2.87
ORD-2339,2024-07-05,West,Furniture,Office Chair,Consumer,Same Day,2,0.05,839.75,134.98
ORD-2340,2024-07-05,West,Stationery,Pen Set,Small Business,Standard,5,0.0,266.32,77.87
ORD-2341,2024-07-05,West,Furniture,Bookshelf,Consumer,Standard,6,0.1,1636.79,48.21
ORD-2342,2024-07-05,East,Electronics,Laptop,Small Business,Same Day,1,0.05,256.03,47.59
ORD-2343,2024-07-05,North,Clothing,Jeans,Consumer,Standard,2,0.15,60.67,14.39
ORD-2344,2024-07-06,Central,Furniture,Sofa,Consumer,Standard,7,0.05,1987.07,171.91
ORD-2345,2024-07-06,Central,Groceries,Coffee,Consumer,Express,4,0.1,87.25,7.04
ORD-2346,2024-07-06,East,Groceries,Snack Pack,Consumer,Standard,1,0.1,2.76,0.54
ORD-2347,2024-07-06,South,Electronics,Laptop,Consumer,Standard,2,0.05,280.54,21.4
ORD-2348,2024-07-06,Central,Stationery,Marker Pack,Corporate,Standard,4,0.0,228.03,63.92
ORD-2349,2024-07-07,West,Furniture,Sofa,Corporate,Standard,2,0.1,224.37,25.08
ORD-2350,2024-07-07,South,Electronics,Smartwatch,Corporate,Express,2,0.05,1542.32,264.04
ORD-2351,2024-07-07,East,Electronics,Laptop,Small Business,Express,1,0.05,835.23,66.15
ORD-2352,2024-07-07,South,Furniture,Office Chair,Corporate,Express,1,0.0,399.19,47.63
ORD-2353,2024-07-07,East,Clothing,Jeans,Small Business,Standard,6,0.15,177.58,53.13
ORD-2354,2024-07-07,Central,Clothing,Jacket,Consumer,Express,5,0.0,81.9,25.67
ORD-2355,2024-07-08,East,Electronics,Laptop,Consumer,Standard,3,0.05,1416.17,205.36
ORD-2356,2024-07-08,East,Groceries,Snack Pack,Consumer,Same Day,7,0.05,78.53,11.83
ORD-2357,2024-07-08,East,Groceries,Cereal,Consumer,Express,4,0.0,100.52,13.54
ORD-2358,2024-07-08,West,Furniture,Sofa,Consumer,Same Day,4,0.05,1344.73,96.8
ORD-2359,2024-07-08,East,Furniture,Office Chair,Consumer,Standard,7,0.05,2601.27,264.44
ORD-2360,2024-07-08,East,Clothing,Sneakers,Corporate,Standard,6,0.0,227.07,51.73
ORD-2361,2024-07-08,North,Electronics,Headphones,Consumer,Standard,7,0.1,4305.29,672.91
ORD-2362,2024-07-08,Central,Groceries,Coffee,Consumer,Express,7,0.0,162.11,29.92
ORD-2363,2024-07-08,East,Stationery,Backpack,Corporate,Standard,6,0.1,111.27,36.56
ORD-2364,2024-07-09,West,Furniture,Office Chair,Consumer,Standard,2,0.2,549.35,18.18
ORD-2365,2024-07-09,South,Groceries,Spices,Corporate,Standard,2,0.1,9.5,1.09
ORD-2366,2024-07-09,Central,Stationery,Pen Set,Small Business,Standard,6,0.1,321.99,67.35
ORD-2367,2024-07-09,East,Stationery,Marker Pack,Consumer,Standard,5,0.1,28.32,7.93
ORD-2368,2024-07-09,West,Clothing,Cap,Small Business,Same Day,3,0.15,123.09,36.59
ORD-2369,2024-07-09,North,Clothing,Cap,Consumer,Standard,2,0.1,26.63,8.25
ORD-2370,2024-07-09,West,Clothing,Jacket,Consumer,Standard,3,0.05,123.75,37.4
ORD-2371,2024-07-09,West,Electronics,Laptop,Consumer,Standard,2,0.05,982.76,195.83
ORD-2372,2024-07-09,South,Electronics,Smartwatch,Consumer,Standard,7,0.05,4941.46,671.78
ORD-2373,2024-07-09,West,Stationery,Notebook,Corporate,Standard,2,0.05,94.98,33.99
ORD-2374,2024-07-09,West,Clothing,Jacket,Consumer,Standard,4,0.1,136.52,24.54
ORD-2375,2024-07-09,East,Stationery,Pen Set,Consumer,Standard,6,0.0,350.33,109.81
ORD-2376,2024-07-09,North,Clothing,Sneakers,Corporate,Express,4,0.1,237.23,62.91
ORD-2377,2024-07-10,South,Clothing,T-Shirt,Consumer,Standard,7,0.0,393.8,84.59
ORD-2378,2024-07-10,West,Clothing,T-Shirt,Small Business,Express,4,0.0,121.86,19.58
ORD-2379,2024-07-10,South,Furniture,Desk,Consumer,Standard,7,0.0,2937.06,414.54
ORD-2380,2024-07-10,South,Groceries,Coffee,Consumer,Express,5,0.15,86.99,8.81
ORD-2381,2024-07-10,East,Groceries,Spices,Consumer,Express,6,0.05,108.71,13.99
ORD-2382,2024-07-10,South,Furniture,Desk,Corporate,Standard,5,0.15,831.4,18.7
ORD-2383,2024-07-10,East,Groceries,Coffee,Small Business,Standard,1,0.05,4.95,0.93
ORD-2384,2024-07-10,Central,Furniture,Sofa,Small Business,Standard,6,0.0,1548.79,254.78
ORD-2385,2024-07-10,North,Electronics,Headphones,Consumer,Standard,5,0.1,3585.43,378.16
